number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_mean_best_iteration,state
104,0.8727773161611966,2025-09-09 15:51:51.302857,2025-09-09 15:52:00.642825,0 days 00:00:09.339968,balanced,0.7072148161494768,0.01771847393724863,14,25,0.26686103763276176,445,232,0.003136301580205271,4.338696856640004,0.7022869847601658,,PRUNED
105,0.8741879060469765,2025-09-09 15:51:52.045714,2025-09-09 15:52:21.498270,0 days 00:00:29.452556,,0.8805224203615649,0.01763502076289447,14,78,0.6835645895552303,1967,219,0.002493958612643184,4.215138112909559,0.7419423385437484,,PRUNED
106,0.86762567511425,2025-09-09 15:51:52.706692,2025-09-09 15:52:08.766480,0 days 00:00:16.059788,,0.8790091447943328,0.011238269163755844,14,22,0.11505278353255241,1883,232,0.002888235509149699,4.380996426795368,0.7021395441079785,,PRUNED
107,0.8687162442874948,2025-09-09 15:51:53.691221,2025-09-09 15:51:59.917006,0 days 00:00:06.225785,,0.8828131364595942,0.011261521360499249,10,78,0.10520547781560191,622,230,0.0017556367162665997,4.25573834103963,0.7388316123685691,,PRUNED
108,0.8738263398421272,2025-09-09 15:51:59.982039,2025-09-09 15:52:05.460566,0 days 00:00:05.478527,,0.8058764046771507,0.028254359221447842,4,84,0.3520688017051564,1920,251,0.002971110236483568,0.00037786484594674115,0.7031845241147946,,PRUNED
109,0.8726942251765685,2025-09-09 15:52:00.732697,2025-09-09 15:52:04.641268,0 days 00:00:03.908571,,0.891340593664452,0.028690078453962445,8,84,0.641703255179709,1957,249,0.00781342513575094,0.00033231567565073135,0.750565738036663,,PRUNED
110,0.8694225176568341,2025-09-09 15:52:04.718684,2025-09-09 15:52:08.096737,0 days 00:00:03.378053,,0.8485394443918142,0.049284459458606523,4,53,0.3553855603009422,782,132,4.9374288288113215e-06,0.6874343171115521,0.667950366243155,,PRUNED
111,0.875416458437448,2025-09-09 15:52:05.543889,2025-09-09 15:52:32.581713,0 days 00:00:27.037824,balanced,0.8480490614261788,0.01346192028149856,6,76,0.770584610158348,1825,133,0.004816642283530292,1.444734519569398,0.6126878629415267,,PRUNED
112,0.8656626506024097,2025-09-09 15:52:08.172233,2025-09-09 15:52:25.785834,0 days 00:00:17.613601,balanced,0.8681057491022415,0.008847604655906501,14,15,0.12648349859964914,2691,244,0.010392867715375334,0.012529286605724957,0.9421053630156234,,PRUNED
113,0.8460012463647695,2025-09-09 15:52:08.849605,2025-09-09 15:52:13.955377,0 days 00:00:05.105772,balanced,0.6500094317908925,0.009464195764115817,6,11,3.370223098733109,2730,242,0.03537106192936048,0.0015385685770475126,0.789721303065151,,PRUNED
114,0.8794456938197568,2025-09-09 15:52:14.096863,2025-09-09 15:52:47.674755,0 days 00:00:33.577892,balanced,0.6312367486402142,0.013412063182078137,14,77,0.7449064662235119,2305,222,0.004783432730519986,0.011020953399460898,0.9378347636838457,,PRUNED
115,0.8736881559220389,2025-09-09 15:52:19.705597,2025-09-09 15:53:01.340821,0 days 00:00:41.635224,balanced,0.886337240016921,0.0062436569594212935,-1,67,0.209977362656419,1017,218,0.06912808642892798,0.0026623015454074347,0.7454815532177712,,PRUNED
116,0.8801120273196735,2025-09-09 15:52:21.569246,2025-09-09 15:53:34.398547,0 days 00:01:12.829301,balanced,0.889542001782615,0.006182667448373727,-1,67,0.2212236250435247,1478,247,0.0706952874336944,0.005465063844240139,0.718941446434287,,PRUNED
117,0.8834675483543369,2025-09-09 15:52:25.841283,2025-09-09 15:52:58.300284,0 days 00:00:32.459001,balanced,0.8677041723346767,0.022937450109376152,-1,68,0.24930701209707967,1607,253,0.16812265914157848,0.0027094781588196475,0.7481713464357134,384.6,COMPLETE
118,0.8795289855072463,2025-09-09 15:52:32.660577,2025-09-09 15:53:45.321127,0 days 00:01:12.660550,balanced,0.9020751818187019,0.0064424051820994,-1,68,0.24149169533376863,2066,253,0.06395168920824093,0.0030666206039211123,0.7491199310215911,,PRUNED
119,0.8734108849189863,2025-09-09 15:52:47.725851,2025-09-09 15:53:01.118223,0 days 00:00:13.392372,balanced,0.9014090769700273,0.006333549803438023,-1,69,0.21937106528652017,1004,144,0.07224179046643943,0.0025046176779397523,0.7200205959523307,,PRUNED
120,0.8822805665440374,2025-09-09 15:52:58.363148,2025-09-09 15:53:32.776937,0 days 00:00:34.413789,balanced,0.8917691283657376,0.021216402558002723,-1,65,0.24784685540462048,1613,254,0.06922611061981547,0.004836358627571963,0.7621675490226697,407.0,COMPLETE
121,0.8847638730835385,2025-09-09 15:53:01.156724,2025-09-09 15:53:32.690672,0 days 00:00:31.533948,balanced,0.6002794736297021,0.023658339120391808,-1,65,0.01002485598792447,1645,253,0.202281856891391,0.0011252078818185921,0.7631408134446409,357.2,COMPLETE
122,0.8745741587037806,2025-09-09 15:53:01.420922,2025-09-09 15:53:07.140382,0 days 00:00:05.719460,balanced,0.8712739649011292,0.022433858243074065,-1,100,0.013629624156771436,1619,253,0.016249828881065038,0.0049334543296049955,0.7626135273401917,,PRUNED
123,0.876572130601366,2025-09-09 15:53:07.199619,2025-09-09 15:53:22.353017,0 days 00:00:15.153398,balanced,0.9085873869574266,0.024236704423443285,-1,89,0.5338041945921939,1528,247,1.4898890744724342e-07,0.00016982403489292373,0.7521530952262264,,PRUNED
124,0.8717179061071874,2025-09-09 15:53:22.401426,2025-09-09 15:53:27.148762,0 days 00:00:04.747336,balanced,0.8650222324381933,0.03239077327232202,16,95,0.27182610767573395,564,242,9.72864236333556e-07,0.0009403889889869007,0.9647015323384688,,PRUNED
125,0.8755608641462401,2025-09-09 15:53:27.203590,2025-09-09 15:53:41.247853,0 days 00:00:14.044263,balanced,0.8560938671201297,0.007962759574473812,-1,82,0.34698092647758266,1469,251,0.18505856353453665,0.006254128799438954,0.7313021179841748,,PRUNED
126,0.8854098553133072,2025-09-09 15:53:32.824002,2025-09-09 15:54:20.675536,0 days 00:00:47.851534,balanced,0.6069662755472179,0.016074017046676315,-1,53,0.059138065407808055,1757,247,0.03226974154791616,0.0012583335695259532,0.7285894943286795,467.2,COMPLETE
127,0.8756647278770253,2025-09-09 15:53:32.901457,2025-09-09 15:53:40.163707,0 days 00:00:07.262250,balanced,0.6046023192299842,0.019924452274858902,-1,51,0.060887237072813655,1771,247,0.3970337778927738,0.0013437299700058854,0.7735736990675904,,PRUNED
128,0.8841328131115164,2025-09-09 15:53:34.454306,2025-09-09 15:54:15.600957,0 days 00:00:41.146651,balanced,0.8544098319683197,0.020107290929720904,-1,59,0.0012413987179462904,2084,241,0.21648980300679183,0.0011849094524007675,0.731877090630227,407.4,COMPLETE
129,0.8835904136285271,2025-09-09 15:53:40.240676,2025-09-09 15:54:23.248504,0 days 00:00:43.007828,balanced,0.600635271548404,0.0157595440418637,-1,83,0.3719964800412577,1664,228,0.25258595076314355,0.0006786974149154358,0.7339040974719722,619.2,COMPLETE
130,0.8842314184273325,2025-09-09 15:53:41.310511,2025-09-09 15:54:27.175102,0 days 00:00:45.864591,balanced,0.604875699068671,0.016296564439347863,-1,59,0.11450631660142083,1534,240,0.19454276206540427,0.000788401329919857,0.7323914797211255,486.2,COMPLETE
131,0.868300789364354,2025-09-09 15:53:45.367382,2025-09-09 15:53:49.844557,0 days 00:00:04.477175,,0.8390004575167784,0.02601332294024594,14,57,0.005567721886516219,1701,241,2.436369318320512e-08,0.0007204328052544636,0.7825053807095803,,PRUNED
132,0.8751353489921705,2025-09-09 15:53:49.895350,2025-09-09 15:54:18.699422,0 days 00:00:28.804072,balanced,0.6025720635259266,0.016215626176143538,8,106,0.10099011278389808,2525,229,0.21141314516147064,8.846191472694261e-05,0.7342892492132846,,PRUNED
133,0.8848963670775054,2025-09-09 15:54:15.701535,2025-09-09 15:54:42.329584,0 days 00:00:26.628049,balanced,0.63939202692432,0.03381668007618821,10,61,0.11605262912959588,2453,239,0.21600534319115133,0.0011622922874157666,0.7322896974730218,304.0,COMPLETE
134,0.8988734799267034,2025-09-09 15:54:18.758959,2025-09-09 15:54:55.658698,0 days 00:00:36.899739,balanced,0.761578485818186,0.02354979107205825,10,61,0.10376081393778429,615,239,1.1782538313130713,0.0002494183740259741,0.6526039468599429,,PRUNED
135,0.8728292480265891,2025-09-09 15:54:20.755956,2025-09-09 15:54:26.841841,0 days 00:00:06.085885,balanced,0.6217762269700235,0.0233358423148845,-1,61,0.12113860049243762,1634,241,0.1233681415477276,0.0012227001371454488,0.7106931548242456,,PRUNED
136,0.8857846980124396,2025-09-09 15:54:23.340223,2025-09-09 15:55:05.605088,0 days 00:00:42.264865,balanced,0.6314061094623399,0.020670808276994215,-1,60,0.09979335052088587,1758,239,0.7335292857163855,0.0012291982552920292,0.7103283911139995,457.4,COMPLETE
137,0.8991441779110445,2025-09-09 15:54:26.893042,2025-09-09 15:55:09.053926,0 days 00:00:42.160884,balanced,0.6042864102130121,0.019573216322549967,-1,47,0.006537352878011729,1746,225,0.3542025737766657,0.000808327820119369,0.7267617442486243,,PRUNED
138,0.8853053894739377,2025-09-09 15:54:27.256475,2025-09-09 15:55:21.185989,0 days 00:00:53.929514,balanced,0.6010807256905059,0.015137203641631672,-1,46,0.07207183629589228,1575,238,0.7054104870801753,0.0006821617068960112,0.9113289200075156,524.8,COMPLETE
139,0.883938286880656,2025-09-09 15:54:42.443129,2025-09-09 15:55:24.729809,0 days 00:00:42.286680,balanced,0.6404787842028773,0.020485906899448274,10,55,0.07833754872292303,1753,239,0.8749565830509042,0.0004991301086614027,0.7270893187955556,480.8,COMPLETE
140,0.8757893643539676,2025-09-09 15:54:55.713625,2025-09-09 15:55:02.715408,0 days 00:00:07.001783,balanced,0.6002580883817986,0.02066315114109991,10,53,0.002975498546624082,1571,225,0.16360172609982185,0.0009125111484623846,0.7217806473284973,,PRUNED
141,0.8839923512139511,2025-09-09 15:55:02.766723,2025-09-09 15:55:49.251078,0 days 00:00:46.484355,balanced,0.6292478841930039,0.0157580053409295,10,46,0.3958142899191244,1765,234,0.037944457487427544,0.00048276732442332934,0.6944754844669506,540.2,COMPLETE
142,0.8821852377024338,2025-09-09 15:55:05.678121,2025-09-09 15:55:49.670567,0 days 00:00:43.992446,balanced,0.640102459321715,0.01592432788419342,-1,48,0.39036955414961616,1764,233,0.7350237990854968,0.0004732304639481974,0.6816109323316591,471.8,COMPLETE
143,0.8739302035729124,2025-09-09 15:55:09.097254,2025-09-09 15:55:17.265840,0 days 00:00:08.168586,balanced,0.6308826845171145,0.015631166643535158,-1,56,0.4191657496404141,1870,255,0.5104672452139332,0.000582307335023603,0.9145656477661465,,PRUNED
144,0.9002477927702817,2025-09-09 15:55:17.366694,2025-09-09 15:55:51.266848,0 days 00:00:33.900154,balanced,0.6429111517846491,0.02907645230675206,-1,37,0.11692723227652535,2831,234,2.006026827020851,0.001780347623278054,0.710574998194327,,PRUNED
145,0.8757478188616535,2025-09-09 15:55:21.261572,2025-09-09 15:55:31.771885,0 days 00:00:10.510313,balanced,0.6414777872314432,0.014655269123493462,-1,46,0.14795938458561808,1542,235,0.8787440289285132,1.695895479663322e-06,0.8698817564833138,,PRUNED
146,0.8739405899459909,2025-09-09 15:55:24.912001,2025-09-09 15:55:35.650209,0 days 00:00:10.738208,balanced,0.6433910851894361,0.01449241374173633,10,46,0.10312949081717523,1820,235,0.7240594404550929,0.0004274958776493161,0.8953050303770154,,PRUNED
147,0.9001020323171747,2025-09-09 15:55:31.932630,2025-09-09 15:56:08.283214,0 days 00:00:36.350584,balanced,0.6267343823416558,0.02833688084373572,10,32,0.09220983395148653,1803,233,1.8118974381678146,0.00041955002079798864,0.9873180475454861,,PRUNED
148,0.8754466140423763,2025-09-09 15:55:35.717062,2025-09-09 15:55:41.337823,0 days 00:00:05.620761,balanced,0.6164404921892476,0.02856301056639731,10,35,0.34450583879939806,2817,239,1.514471802581692,0.00014974083600380423,0.7122403133275741,,PRUNED
149,0.8999458604031318,2025-09-09 15:55:41.393963,2025-09-09 15:56:37.658638,0 days 00:00:56.264675,balanced,0.6262593823716687,0.016010624638150412,10,58,0.09029115317103609,1656,232,2.122282204082403,0.0002558821173175072,0.844258485452316,,PRUNED
150,0.8774987506246877,2025-09-09 15:55:49.349284,2025-09-09 15:56:18.092918,0 days 00:00:28.743634,balanced,0.6262544594499169,0.015935616674028846,10,58,0.09226414585181157,1730,231,0.27186142491806614,0.00024103629499440076,0.6846954420324026,,PRUNED
151,0.8786023654839246,2025-09-09 15:55:49.780778,2025-09-09 15:56:23.007804,0 days 00:00:33.227026,balanced,0.6257905080685409,0.018484575773138782,10,58,0.08691852724451368,1666,228,0.27890799222597457,0.0002560773154873138,0.7123505977019712,,PRUNED
152,0.8634191940174492,2025-09-09 15:55:51.324782,2025-09-09 15:55:57.410955,0 days 00:00:06.086173,balanced,0.6591123129826376,0.018952267657818402,10,57,0.5192767764131362,1664,228,3.7961493920698985,0.0002697537257636651,0.6971169870214642,,PRUNED
153,0.8725903614457831,2025-09-09 15:55:57.461310,2025-09-09 15:56:05.056581,0 days 00:00:07.595271,balanced,0.6270767123333041,0.01673502577652824,10,53,0.05974823082842612,1691,30,0.3389215821178278,0.0013441727369507435,0.8371227592964025,,PRUNED
154,0.8838792250461115,2025-09-09 15:56:05.105486,2025-09-09 15:57:02.907251,0 days 00:00:57.801765,balanced,0.6124038423627061,0.012816892760424196,10,59,0.008518280793761393,1588,242,0.15703517276158854,0.0002265330552630205,0.7385485040998564,746.4,COMPLETE
155,0.8843360046884188,2025-09-09 15:56:08.334013,2025-09-09 15:56:46.476885,0 days 00:00:38.142872,balanced,0.611760132455137,0.021500912516689234,10,60,0.20243558046929933,1558,244,0.24143145444097755,0.0007404959625043648,0.7361505865267822,456.8,COMPLETE
156,0.883676911544228,2025-09-09 15:56:18.177221,2025-09-09 15:56:44.419176,0 days 00:00:26.241955,balanced,0.6153984210809659,0.03401061580405848,-1,63,0.2067335647856335,1584,244,0.4052724865919083,0.0006511603776024497,0.6957495947445412,252.8,COMPLETE
157,0.875540091400083,2025-09-09 15:56:23.122643,2025-09-09 15:56:33.380196,0 days 00:00:10.257553,balanced,0.6112508605434566,0.01221930251524851,-1,52,0.29401751172211993,1591,244,0.1430323842455336,0.000725055486612764,0.6930139493586097,,PRUNED
158,0.8842898731357213,2025-09-09 15:56:33.429979,2025-09-09 15:57:16.938717,0 days 00:00:43.508738,balanced,0.6071886268539275,0.02085903413096817,-1,40,0.202669179492291,1513,240,0.561953932679073,0.0011178129737213674,0.7397400492209955,365.0,COMPLETE
159,0.8635646032405484,2025-09-09 15:56:37.747043,2025-09-09 15:56:43.797946,0 days 00:00:06.050903,balanced,0.60886923433959,0.021791425553545116,-1,39,0.2022139170770051,2249,239,7.876401209653686,0.0012047711885630357,0.7421778336158874,,PRUNED
160,0.8843438973284441,2025-09-09 15:56:43.901359,2025-09-09 15:57:10.105230,0 days 00:00:26.203871,balanced,0.6160948033833875,0.034586974476308686,-1,63,0.3923244100040658,2443,249,2.066935351949201e-06,0.001984053181023143,0.9996448976499279,249.6,COMPLETE
161,0.8772592870231551,2025-09-09 15:56:44.508154,2025-09-09 15:57:01.588909,0 days 00:00:17.080755,balanced,0.6171636290749576,0.03290725176664358,-1,72,0.0016177962507643827,1511,248,0.5082011723903895,0.0005480504778805152,0.7036021000059446,,PRUNED
162,0.8796435115775445,2025-09-09 15:56:46.549343,2025-09-09 15:57:01.725844,0 days 00:00:15.176501,balanced,0.6173554012840856,0.04440800946045621,10,64,0.4111491681919988,1855,245,0.4375847700010134,0.0005625472938286023,0.7208861756502727,,PRUNED
163,0.8790500583041813,2025-09-09 15:57:01.682327,2025-09-09 15:57:33.801552,0 days 00:00:32.119225,balanced,0.6013809347223202,0.020194461220894546,10,62,0.3969532260038101,1850,244,0.9092556352290719,0.00013070768783150373,0.7185819355387387,,PRUNED
164,0.8844273545957945,2025-09-09 15:57:01.833070,2025-09-09 15:58:04.775242,0 days 00:01:02.942172,balanced,0.6014826264260074,0.013217124032524239,16,43,0.21912322218336616,1362,239,0.7649703508630846,0.00011368087858754836,0.7375843345908755,592.0,COMPLETE
165,0.8852550632314365,2025-09-09 15:57:02.969160,2025-09-09 15:58:07.938255,0 days 00:01:04.969095,balanced,0.6088327499900271,0.013765203650742469,10,62,0.19547012670232194,1504,120,0.8657836223317498,0.00015845844967742398,0.6742111018007658,785.8,COMPLETE
166,0.8755504777731615,2025-09-09 15:57:10.217606,2025-09-09 15:57:20.974471,0 days 00:00:10.756865,balanced,0.6074921093945098,0.012913212344709851,10,50,0.18009748588633573,2501,240,1.6841196294685672e-06,3.942036054581565e-05,0.730669727594511,,PRUNED
167,0.8761632737847943,2025-09-09 15:57:17.073028,2025-09-09 15:57:28.852956,0 days 00:00:11.779928,balanced,0.600311928987702,0.013739712789770668,10,51,0.32117750006093404,2439,240,0.9154846709356237,0.0009667543720438303,0.7356876927239014,,PRUNED
168,0.879039646843245,2025-09-09 15:57:21.044655,2025-09-09 15:57:50.977508,0 days 00:00:29.932853,balanced,0.6350283910599348,0.02018069158482909,10,62,0.35519926689098763,2417,244,0.9540298058049737,0.00014303333919591182,0.7380650661238897,,PRUNED
169,0.8762048192771085,2025-09-09 15:57:28.915612,2025-09-09 15:57:37.010804,0 days 00:00:08.095192,balanced,0.6332525217537861,0.020364302212607835,-1,63,0.4635302623681233,1376,244,0.6262043056329157,0.00012148202128992138,0.738537241533032,,PRUNED
170,0.8735355213959285,2025-09-09 15:57:33.925168,2025-09-09 15:57:42.879518,0 days 00:00:08.954350,balanced,0.6354660700533366,0.01784947855214623,-1,44,0.5115020980133476,1438,237,0.2609307923137801,0.0018663961460194198,0.7392469651711953,,PRUNED
171,0.8749688408807644,2025-09-09 15:57:37.156057,2025-09-09 15:57:41.994770,0 days 00:00:04.838713,balanced,0.6148100226606044,0.03428039409634269,-1,42,0.5778876384868623,1474,237,0.26607059153874013,0.0018010085708625727,0.7393466074817495,,PRUNED
172,0.875,2025-09-09 15:57:42.098808,2025-09-09 15:57:50.439169,0 days 00:00:08.340361,balanced,0.6532040486104684,0.01835099510802037,-1,55,0.2087781074986319,1527,249,0.11396692356979099,0.0003795060283546946,0.9721921332802411,,PRUNED
173,0.8857566748754138,2025-09-09 15:57:42.966049,2025-09-09 15:58:28.475751,0 days 00:00:45.509702,balanced,0.6182924811372519,0.022213777202954164,10,55,0.18424520852572068,1553,249,1.086418644681508e-05,0.0003966378972288258,0.6949142277298272,461.4,COMPLETE
174,0.8770718807263035,2025-09-09 15:57:50.520419,2025-09-09 15:58:15.179253,0 days 00:00:24.658834,balanced,0.6207991534220957,0.021842106703839688,16,54,0.3080808948202865,1574,222,0.4202355777051282,6.484671396041012e-05,0.7242129849866029,,PRUNED
175,0.8719983381803075,2025-09-09 15:57:51.038146,2025-09-09 15:57:57.950078,0 days 00:00:06.911932,balanced,0.6199603098421046,0.02508837541040036,16,55,0.16770422125093737,2568,221,9.24605228665681e-06,0.0007789644025154784,0.7245155742538895,,PRUNED
176,0.8729538845035313,2025-09-09 15:57:58.027267,2025-09-09 15:58:09.199591,0 days 00:00:11.172324,balanced,0.611038296374636,0.01450990861933544,-1,50,0.001252873703529958,1578,120,0.41042255043835574,0.001055617586503767,0.9932910841505692,,PRUNED
177,0.8753635230577481,2025-09-09 15:58:04.852000,2025-09-09 15:58:18.479367,0 days 00:00:13.627367,balanced,0.6101265664668286,0.012322644547224273,16,49,0.0002691062649518017,1568,249,0.037228822010058005,2.304556636853147e-05,0.996197923540529,,PRUNED
178,0.8738367262152056,2025-09-09 15:58:08.032682,2025-09-09 15:58:24.250990,0 days 00:00:16.218308,balanced,0.611568424343301,0.01050404031572031,16,49,0.006336288803644813,1528,249,0.4938258587006442,7.569607459616335e-05,0.677852795008544,,PRUNED
179,0.8754985459077691,2025-09-09 15:58:09.261611,2025-09-09 15:58:26.345041,0 days 00:00:17.083430,balanced,0.6102520061921848,0.010613785770161688,10,44,0.2572007549195852,1501,248,0.6127367850438556,5.871182008031918e-05,0.6715666633091275,,PRUNED
180,0.8745326132114666,2025-09-09 15:58:15.264836,2025-09-09 15:58:29.943385,0 days 00:00:14.678549,balanced,0.6087166230273271,0.011681527415152193,16,41,0.16257691080540004,2018,250,1.2349138942889555,2.2571835272833133e-05,0.6586003003436309,,PRUNED
181,0.900112443778111,2025-09-09 15:58:18.522724,2025-09-09 15:59:31.145513,0 days 00:01:12.622789,balanced,0.617927335701325,0.014246120979373632,10,59,0.1789532780189501,2346,61,1.340902369617734,6.314264412011059e-05,0.6732050772175874,,PRUNED
182,0.8724241794765267,2025-09-09 15:58:24.329686,2025-09-09 15:58:36.248503,0 days 00:00:11.918817,balanced,0.6182784536746095,0.01370277446158439,10,39,0.1920851263720189,2355,241,1.250935500648295,0.00036543967018388106,0.6652832755456316,,PRUNED
183,0.8742314083921894,2025-09-09 15:58:26.397169,2025-09-09 15:58:41.170961,0 days 00:00:14.773792,balanced,0.6188886180997286,0.013604706717948943,10,39,0.15597990443162132,2348,240,3.007273113917873,0.00034332771363785724,0.6608948226842529,,PRUNED
184,0.8760490236809306,2025-09-09 15:58:28.552865,2025-09-09 15:58:38.672807,0 days 00:00:10.119942,balanced,0.6201031406785373,0.013690933539263957,10,59,0.14814422995922177,2344,240,2.2560345504280945e-06,0.00018357091517252279,0.6628791788903002,,PRUNED
185,0.8746053178230162,2025-09-09 15:58:30.010581,2025-09-09 15:58:37.221172,0 days 00:00:07.210591,balanced,0.6230576006511973,0.024645308447056386,10,61,0.1637283938669972,1357,241,0.1820905800862615,0.0003448730048247218,0.7041789240852858,,PRUNED
186,0.8749065226422933,2025-09-09 15:58:36.305193,2025-09-09 15:58:43.946358,0 days 00:00:07.641165,balanced,0.6209823776708595,0.02508163685156083,10,59,0.1573062945613627,1364,255,1.5445681891281957e-05,0.00018422323797253473,0.6918062507161572,,PRUNED
187,0.8734108849189863,2025-09-09 15:58:37.277533,2025-09-09 15:58:47.467912,0 days 00:00:10.190379,balanced,0.6202728820678612,0.01855720269352036,10,60,0.2568325856498892,1440,254,3.229479544982515e-06,0.00021520103313348314,0.6944734269099829,,PRUNED
188,0.8766514333194848,2025-09-09 15:58:38.724585,2025-09-09 15:58:51.151254,0 days 00:00:12.426669,balanced,0.6469240632360155,0.017279421856497338,10,66,0.2844460378091641,1422,255,1.4333618841061411e-05,0.001233754099976639,0.6955313785979559,,PRUNED
189,0.8738782717075197,2025-09-09 15:58:41.269977,2025-09-09 15:58:52.271773,0 days 00:00:11.001796,balanced,0.6333929460167552,0.017995299357510847,10,66,0.2751565025108489,1780,110,5.624635363389364e-06,0.0012988534298782395,0.6950978926859541,,PRUNED
190,0.8767345243041131,2025-09-09 15:58:44.018941,2025-09-09 15:58:57.956966,0 days 00:00:13.938025,balanced,0.6007432766656714,0.017087231936167045,10,65,0.27176194175778823,1441,110,2.5142383570740658e-05,0.0012492704304824423,0.6753282525113076,,PRUNED
191,0.875238886580806,2025-09-09 15:58:47.564746,2025-09-09 15:58:59.824161,0 days 00:00:12.259415,balanced,0.6014603568464202,0.017093241137725066,10,65,0.30109187387287506,1725,235,7.512203223974846e-06,0.0005951985184916116,0.8142790260266694,,PRUNED
192,0.8736186123805567,2025-09-09 15:58:51.302877,2025-09-09 15:59:01.064858,0 days 00:00:09.761981,balanced,0.6005377705610654,0.022002391981059025,-1,54,0.10294733342913537,1708,235,2.410848586795962e-05,0.0006309946777539738,0.6760499193449904,,PRUNED
193,0.8697652679684255,2025-09-09 15:58:52.348572,2025-09-09 15:59:01.427917,0 days 00:00:09.079345,balanced,0.6004904914192026,0.02246551822324046,-1,54,0.07503042137025223,1689,235,0.1001888052159553,0.000628585175991731,0.6768505444327146,,PRUNED
194,0.8695783132530122,2025-09-09 15:58:58.048903,2025-09-09 15:59:06.389769,0 days 00:00:08.340866,balanced,0.6608658034871641,0.02149477798442168,-1,54,0.0034352087711484154,2120,246,5.455929096459028e-07,0.0006510779150308607,0.7544578067065147,,PRUNED
195,0.8760074781886166,2025-09-09 15:58:59.893880,2025-09-09 15:59:08.417402,0 days 00:00:08.523522,balanced,0.6107529927774001,0.02224999319469993,-1,55,0.08839332111680538,1646,228,0.10165091897587715,0.0006964560226588854,0.7497079678250567,,PRUNED
196,0.8758828417116744,2025-09-09 15:59:01.127130,2025-09-09 15:59:12.031956,0 days 00:00:10.904826,balanced,0.6095137049010442,0.015262414239328115,-1,70,0.08616288511459332,1634,228,0.10606267554622972,0.0007391187305813546,0.7482965354114598,,PRUNED
197,0.8766825924387203,2025-09-09 15:59:01.501378,2025-09-09 15:59:09.924259,0 days 00:00:08.422881,balanced,0.6088674055550266,0.02018590920282992,-1,45,0.43282210659935316,1920,229,0.23296035928869943,0.0008700696374094102,0.7492539600234552,,PRUNED
198,0.8752181138346489,2025-09-09 15:59:06.429089,2025-09-09 15:59:17.736680,0 days 00:00:11.307591,balanced,0.6103968214479623,0.015286909032856885,-1,73,0.39500306421155496,1621,126,0.21550639047302395,0.0018646461237074939,0.7302011773946435,,PRUNED
199,0.8756335687577899,2025-09-09 15:59:08.495846,2025-09-09 15:59:19.677708,0 days 00:00:11.181862,balanced,0.6296443601296912,0.014633431265753328,-1,70,0.36421616160912257,1627,228,0.1883347549317438,0.002142862985737907,0.7287741727589584,,PRUNED
200,0.8464374740340672,2025-09-09 15:59:09.977040,2025-09-09 15:59:15.010498,0 days 00:00:05.033458,balanced,0.6354856051271272,0.015363497211158749,-1,71,4.232385166097661,1569,62,0.16593738739449476,1.6604798598136428e-07,0.7163409160606532,,PRUNED
201,0.8715724968840881,2025-09-09 15:59:12.090751,2025-09-09 15:59:19.883026,0 days 00:00:07.792275,balanced,0.6353623262931085,0.02749667077256949,4,48,0.400274380338012,1610,244,0.6324520571896093,4.0427385491581436e-07,0.7146810586726986,,PRUNED
202,0.87352513502285,2025-09-09 15:59:15.131326,2025-09-09 15:59:24.466948,0 days 00:00:09.335622,balanced,0.6288730214869797,0.029338403225981042,4,47,0.35950437958294745,2636,244,0.3543073334060201,9.769596678217116e-05,0.7294971434528151,,PRUNED
203,0.8842250310587678,2025-09-09 15:59:17.850807,2025-09-09 15:59:56.200180,0 days 00:00:38.349373,balanced,0.6267742138964333,0.030984063832356704,6,47,0.22047642973376944,1490,177,0.6918578432437175,0.0004318210428596083,0.728331288564346,415.2,COMPLETE
204,0.8753323639385127,2025-09-09 15:59:19.851494,2025-09-09 15:59:40.856680,0 days 00:00:21.005186,balanced,0.6284017230143792,0.012363411763107455,4,48,0.20346007356283785,1749,245,0.6876452977629401,0.0001069666413297244,0.7164264445759596,,PRUNED
205,0.8721022019110926,2025-09-09 15:59:20.093927,2025-09-09 15:59:29.004921,0 days 00:00:08.910994,balanced,0.615040371070101,0.019210333241383878,8,59,0.002252882984957655,2654,141,2.861040192944027e-07,0.0003324422743594374,0.7075519980466705,,PRUNED
206,0.8261113419194018,2025-09-09 15:59:24.549048,2025-09-09 15:59:28.669807,0 days 00:00:04.120759,balanced,0.6156212054245284,0.0010797918562436867,16,58,0.20175022726953454,1225,134,0.32396866072784486,0.0003840453991982163,0.7095226155654893,,PRUNED
207,0.8811948192570381,2025-09-09 15:59:28.862126,2025-09-09 16:00:12.386215,0 days 00:00:43.524089,balanced,0.6064163012847185,0.019004897569769197,8,60,0.09384903367707709,1503,125,4.4132663497751495e-05,0.0010637940893459096,0.7201285054477365,,PRUNED
208,0.8740132945575405,2025-09-09 15:59:29.220900,2025-09-09 15:59:39.908855,0 days 00:00:10.687955,balanced,0.6069361522718607,0.016282166565788465,10,51,0.19129601343533492,1491,117,5.289532679979775e-05,0.0004612534027768457,0.7220332163586095,,PRUNED
